id,name,num followers,num tweets,type
15134240,NIH,915334,12017,celebrity
184792017,ShalomHouseSTL,298,555,expert
2600545645,EliotGators,22,12,layman
1344865038,UCampusWustl,351,3,expert
19959268,iitbombay,62005,966,celebrity
185640378,feastmag,52661,31329,celebrity
76841147,Tony_Balsamo,177,796,expert
1656913753,wustlOUTgrads,74,48,layman
48044384,Schoology,34515,23594,celebrity
2577642943,SlingHealthSTL,748,559,expert
71914709,nehaha_nair,153,333,expert
1102,davidu,22230,8833,celebrity
17248121,physorg_com,734597,113476,celebrity
97002407,ConnectMinds,7595,7323,celebrity
21797658,laurameckler,11234,3231,celebrity
622179125,DB_Dowd,671,2047,expert
16245822,NSF,1154463,20711,celebrity
1603419038,Schultz44,21148,10328,celebrity
55980338,frugalgeo,485,2010,expert
432013120,johnfortner,634,568,expert
352792788,NYCWUSTL,136,739,expert
29977461,FuturityNews,19889,22848,celebrity
16003633,davidhunn,8114,7296,celebrity
148755647,PARCwustl,81,397,layman
91455335,KavliFoundation,9166,6227,celebrity
1431638544,CrustyMucus,785,22453,expert
129050741,FoxPACF,962,4281,expert
873790838,thejessjiang,1039,432,celebrity
205813009,PfPSTL,1918,4001,celebrity
7091082,NewAmerica,47080,34929,celebrity
104636001,thinkbigKC,17005,18686,celebrity
514868195,RomeAlexander1,65017,5921,celebrity
18199717,jrobmartin,875,2747,expert
547062997,EPAregion7,3793,5863,celebrity
1351008175,1904worldsfair,216,1108,expert
24754547,campuskitchens,6305,24461,celebrity
2494308415,JohnInazu,3110,1898,celebrity
17038869,NicolasGrenier,10402,104,celebrity
2543629379,AstroBehnken,54792,628,celebrity
23376077,ryanmartin,6598,17848,celebrity
44002382,skmcginn,220,157,expert
3935341,chrisfreeland,1531,6384,celebrity
109144272,lamerrifield,361,11200,expert
158474938,WUSM_BMB,160,634,expert
47524553,sorope,2258,21259,celebrity
738927990,czuppons,2311,9668,celebrity
270727088,ThePigskinArch,2385,48589,celebrity
1416478561,BrittaneyBethea,388,1190,expert
14724181,MackBradley,1707,18821,celebrity
54989273,TonyLaRussa,68430,2414,celebrity
109937844,venture4america,17080,7814,celebrity
462280608,STLGlobalKids,1033,3089,celebrity
586620447,jolijtt,402,944,expert
2484026742,WASHUSoftball,572,864,expert
22996930,RACStLouis,10058,2770,celebrity
82885139,downtownstlouis,73863,13122,celebrity
18907907,FOCUSstl,13349,8840,celebrity
192936564,STLonAir,16182,31107,celebrity
17514093,ALIVE_Mag,38815,20499,celebrity
92316446,umsl,8068,10708,celebrity
16219269,TheMuslimGuy,60506,10845,celebrity
78630270,STLMetro,17660,27507,celebrity
467536020,GayleGeren,743,6568,expert
2474523168,WUSTLCompliment,43,1,layman
54306210,HEC_TV,2236,4688,celebrity
218763205,Peking_Uni,2616,604,celebrity
401838633,madeforfreedom,2178,7326,celebrity
1857568154,SH101atWUSTL,81,862,layman
95550848,dondroo,377,21991,expert
700068194,SchulerScholar,801,2949,expert
510740358,americanacad,8856,5517,celebrity
121625094,pkollipara,1470,6826,celebrity
414945833,golakers22,461,8378,expert
16458033,_amita_,4277,3416,celebrity
248883766,humgeek,449,4839,expert
25565982,NOVISNYC,728,2192,expert
14754251,_rachelhartman,3753,24723,celebrity
463110926,HHayesPACS,454,1222,expert
27742577,BetsyHCohen,3457,17856,celebrity
40720132,TheDelmarLoop,25633,9409,celebrity
1634648485,wustlpremed,147,201,expert
410060338,neilwashupa,297,507,expert
2305352786,WUProSPER,80,21,layman
1643095573,OlinPartners,26,47,layman
576735156,RealTimeSTL,1764,1964,celebrity
245132230,JulieHao,18,19,layman
704188580,Corcoran314,174,14,expert
121543577,OPFoodSearch,4257,6848,celebrity
2291384989,INCEESWUSTL,418,2533,expert
2352355284,WUSTLDC,62,198,layman
472710990,Lewis_Lab,2702,13918,celebrity
304105801,WashUAmateurs,261,337,expert
2401657310,WUIRboard,11,2,layman
1528757017,skyzone,10483,6070,celebrity
1365611654,PHILANTHROPYCCC,276,1322,expert
15191052,josephstromberg,4214,4220,celebrity
18544393,campuspride,11425,22348,celebrity
37473158,KWUR,1389,1815,celebrity
148032008,IslandPressSTL,131,150,expert
2360474641,WashUAshoka,102,327,expert
1979372431,WomensSocietyWU,123,32,expert
20277132,Schlafly,77841,25762,celebrity
1726628623,wuchurn,14,19,layman
46147590,WU_SLam,233,635,expert
17425484,jessicarichman,52904,2850,celebrity
89680611,StLouisAmerican,16895,30415,celebrity
26014253,TheMuny,19302,8685,celebrity
20483107,TedDrewes,2100,1,celebrity
153509545,GatewayArchSTL,9106,8727,celebrity
60998145,DANCE_STL,3313,3958,celebrity
22685638,NPRMichel,61201,13586,celebrity
1317319711,SAEWashU,272,167,expert
21348287,MissouriLife,5015,1640,celebrity
23630483,FulbrightSchlrs,28980,9071,celebrity
1337658938,IRRT_WUSTL,46,343,layman
67233385,connect4wu,61,186,layman
48028479,wustl_reslife,991,506,expert
45669384,MountVernon,40519,14907,celebrity
45654015,AMCS_WU,467,750,expert
1668677838,WashU_PNP,57,105,layman
